,	PUNCT	9291
intimate	NOUN	2
hearty	ADJ	2
elope	VERB	2
circumspection	NOUN	2
dissuade	VERB	2
preside	VERB	2
conciliate	VERB	2
pratt	PROPN	2
previously	ADV	2
saloon	NOUN	2
cook	NOUN	2
repay	VERB	2
vow	VERB	2
tear	VERB	2
essential	NOUN	2
rally	VERB	2
inspection	NOUN	2
misrepresent	VERB	2
lag	VERB	2
trouble	VERB	2
quiet	VERB	2
harriet	PROPN	2
laughingly	ADV	2
sigh	NOUN	2
report	VERB	2
ramsgate	PROPN	2
playful	ADJ	2
spiritless	ADJ	2
nicholls	PROPN	2
ward	VERB	2
incur	VERB	2
pack	VERB	2
w.	PROPN	2
ingenious	ADJ	2
deliberately	ADV	2
green	PROPN	2
play	NOUN	2
nay	PROPN	2
circulate	VERB	2
sly	ADJ	2
reckon	VERB	2
yourself	NOUN	2
malicious	ADJ	2
apothecary	NOUN	2
ere	ADV	2
michaelmas	PROPN	2
imitate	VERB	2
unfavourable	ADJ	2
thither	DET	2
peevish	ADJ	2
dozen	NOUN	2
commission	VERB	2
excel	VERB	2
endless	ADJ	2
shameful	ADJ	2
grievance	NOUN	2
tiresome	ADJ	2
unsettled	ADJ	2
originally	ADV	2
propensity	NOUN	2
superintend	VERB	2
amply	ADV	2
pure	ADJ	2
parade	NOUN	2
reserved	ADJ	2
indelicacy	NOUN	2
guardian	NOUN	2
admired	ADJ	2
whichever	ADJ	2
regulate	VERB	2
lie	VERB	2
appetite	NOUN	2
whim	NOUN	2
warehouse	NOUN	2
deception	NOUN	2
intricate	ADJ	2
fine	NOUN	2
forgiveness	NOUN	2
guilty	ADJ	2
thereupon	ADV	2
double	ADJ	2
elizabeth	ADV	2
unconcerned	ADJ	2
special	ADJ	2
gouldings	PROPN	2
advantageous	ADJ	2
observer	NOUN	2
2	NUM	2
weigh	VERB	2
exasperate	VERB	2
soul	NOUN	2
fortunately	ADV	2
alleviate	VERB	2
favourably	ADV	2
recognise	VERB	2
injurious	ADJ	2
rain	VERB	2
insult	VERB	2
deficiency	NOUN	2
advantageously	ADV	2
yawn	NOUN	2
explicit	ADJ	2
mod	ADJ	2
sanguine	ADJ	2
slow	ADJ	2
parasol	NOUN	2
narrowly	ADV	2
derision	NOUN	2
&c	PUNCT	2
tranquil	ADJ	2
offensive	ADJ	2
weary	ADJ	2
permit	VERB	2
player	NOUN	2
consign	VERB	2
glass	NOUN	2
cheerfully	ADV	2
dirt	NOUN	2
brother	PROPN	2
courtesy	NOUN	2
undergo	VERB	2
whatever	ADV	2
precious	ADJ	2
desert	NOUN	2
variation	NOUN	2
affinity	NOUN	2
instinctively	ADV	2
tremble	VERB	2
bitterly	ADV	2
fate	NOUN	2
agony	NOUN	2
northward	ADV	2
wretched	PROPN	1
write	NOUN	1
peacemaking	VERB	1
disgusting	ADJ	1
hint	VERB	1
sentinel	NOUN	1
whither	NOUN	1
carpet	NOUN	1
tithe	NOUN	1
lawfully	ADV	1
26	NUM	1
hereabouts	NOUN	1
plate	NOUN	1
gossip	VERB	1
rainy	ADJ	1
upon	PART	1
abuse	NOUN	1
shooting	NOUN	1
revival	NOUN	1
unsuspicious	ADJ	1
sonnet	NOUN	1
accustomed	ADJ	1
permanent	ADJ	1
illustration	NOUN	1
relative	NOUN	1
sha	NOUN	1
far	VERB	1
croud	NOUN	1
date	NOUN	1
ache	VERB	1
both	ADJ	1
graciously	ADV	1
commiseration	NOUN	1
steal	VERB	1
associate	VERB	1
selfishness	NOUN	1
elevated	ADJ	1
unassailed	ADJ	1
60	NUM	1
unprofitable	ADJ	1
thwart	VERB	1
speak	NOUN	1
correct	VERB	1
impudent	ADJ	1
coppice	NOUN	1
depreciate	VERB	1
sour	ADJ	1
cheap	ADJ	1
chuse	PROPN	1
mischance	NOUN	1
pique	VERB	1
ungraciousness	NOUN	1
bashful	ADJ	1
bell	PROPN	1
neighbour	PROPN	1
distractedly	ADV	1
scrape	NOUN	1
kenelworth	PROPN	1
5	NUM	1
yard	NOUN	1
dangerous	ADJ	1
enlarge	VERB	1
ungovernable	ADJ	1
sore	ADJ	1
survive	NOUN	1
sprain	VERB	1
implacable	ADJ	1
amount	VERB	1
clement	PROPN	1
broken	ADJ	1
dwelling	NOUN	1
astonish	NOUN	1
overhearings	NOUN	1
elderly	ADJ	1
double	VERB	1
artful	ADJ	1
net	VERB	1
survey	NOUN	1
sooth	VERB	1
sure	ADV	1
star	NOUN	1
peep	NOUN	1
——shire	ADJ	1
friday	PROPN	1
bet	NOUN	1
dove	PROPN	1
untidy	ADJ	1
insufferable	ADJ	1
——	ADJ	1
pull	VERB	1
proud	PROPN	1
lobby	NOUN	1
public	NOUN	1
chagrin	NOUN	1
declined	ADJ	1
chimney	NOUN	1
dismission	NOUN	1
recreation	NOUN	1
devoid	VERB	1
hereafter	NOUN	1
subjoin	VERB	1
teazing	PROPN	1
well	NOUN	1
board	NOUN	1
cookery	NOUN	1
allowable	ADJ	1
mingle	VERB	1
boisterously	ADV	1
jestingly	ADV	1
heaven	NOUN	1
beau	NOUN	1
inexpressible	ADJ	1
manoeuvre	NOUN	1
bewitch	VERB	1
boundary	ADJ	1
landing	NOUN	1
neighbouring	ADJ	1
slacken	VERB	1
butler	NOUN	1
gratifying	ADJ	1
top	NOUN	1
wantonly	ADV	1
becomes	NOUN	1
hug	VERB	1
seclude	VERB	1
individually	ADV	1
ultimately	ADV	1
unchanged	ADJ	1
iniquitous	ADJ	1
default	NOUN	1
stone	NOUN	1
affable	ADJ	1
unprepared	ADJ	1
pyramid	NOUN	1
threadbare	ADJ	1
train	NOUN	1
lace	NOUN	1
ridge	NOUN	1
china	NOUN	1
se'nnight	ADV	1
deem	VERB	1
consequent	ADJ	1
chatty	ADJ	1
sixpence	NOUN	1
arrogance	NOUN	1
interpose	VERB	1
ostentatious	ADJ	1
disinterested	VERB	1
habitual	ADJ	1
volubility	NOUN	1
quartered	ADJ	1
great	ADV	1
verdure	NOUN	1
unsuccessfully	ADV	1
digression	NOUN	1
unstudied	VERB	1
right	PROPN	1
due	ADP	1
annoyed	ADJ	1
copy	VERB	1
pin	NOUN	1
forgetfulness	NOUN	1
diffuseness	NOUN	1
successfully	ADV	1
indulgent	ADJ	1
preclude	VERB	1
deter	VERB	1
dale	PROPN	1
fair	NOUN	1
suspence	NOUN	1
amused	ADJ	1
gap	VERB	1
inhumanity	NOUN	1
nominally	ADV	1
title	NOUN	1
kindred	ADJ	1
supplication	NOUN	1
east	PROPN	1
desperation	NOUN	1
uproar	NOUN	1
celebrate	VERB	1
till	PROPN	1
bear	NOUN	1
stage	NOUN	1
october	PROPN	1
september	PROPN	1
cassino	NOUN	1
remedy	NOUN	1
console	PROPN	1
sameness	NOUN	1
rejoicing	NOUN	1
deck	VERB	1
olive	ADJ	1
unalterable	ADJ	1
undertake	VERB	1
store	VERB	1
rose	NOUN	1
anywhere	ADV	1
former	NOUN	1
tacit	ADJ	1
lieutenant	NOUN	1
eclat	NOUN	1
asleep	ADJ	1
disappointing	ADJ	1
stool	NOUN	1
untinctured	ADJ	1
rail	VERB	1
fluttering	NOUN	1
whence	NOUN	1
chin	NOUN	1
nasty	ADJ	1
formation	NOUN	1
enrage	VERB	1
58	NUM	1
graciousness	NOUN	1
astonish	ADJ	1
safety	NOUN	1
deliberate	VERB	1
asperity	NOUN	1
ragout	NOUN	1
chusing	NOUN	1
billiard	NOUN	1
33	NUM	1
physician	NOUN	1
befriend	VERB	1
farthing	VERB	1
nicely	ADV	1
villainous	ADJ	1
spasm	NOUN	1
at	NOUN	1
criticism	NOUN	1
shock	NOUN	1
hypocrisy	NOUN	1
fifth	ADJ	1
crayon	NOUN	1
shoulder	NOUN	1
deportment	NOUN	1
perverse	ADJ	1
contrariety	NOUN	1
penance	NOUN	1
perpetual	ADJ	1
connexion	NOUN	1
stratagem	NOUN	1
clue	NOUN	1
scheme	VERB	1
unworthily	NOUN	1
impartiality	NOUN	1
footman	NOUN	1
mutually	ADV	1
stiffly	ADV	1
precipitate	VERB	1
encamp	VERB	1
witticism	NOUN	1
mortal	ADJ	1
prize	NOUN	1
incessant	ADJ	1
construction	NOUN	1
equipage	NOUN	1
stable	NOUN	1
although	ADP	1
final	ADJ	1
unmarked	ADJ	1
struck	ADJ	1
vulgarity	NOUN	1
lock	VERB	1
converse	NOUN	1
eldest	NOUN	1
dazzle	VERB	1
infatuation	NOUN	1
explore	VERB	1
propitious	ADJ	1
chatsworth	PROPN	1
laity	NOUN	1
vingt	PROPN	1
proclaim	VERB	1
esq	PROPN	1
enough	ADP	1
latterly	ADV	1
strangeness	NOUN	1
verse	NOUN	1
healthy	ADJ	1
unprotected	ADJ	1
discontentedness	NOUN	1
glove	NOUN	1
toward	ADP	1
discernable	ADJ	1
pointed	ADJ	1
executor	NOUN	1
mediocrity	NOUN	1
childhood	NOUN	1
extinguish	VERB	1
hearer	NOUN	1
cake	NOUN	1
thankfulness	NOUN	1
head	VERB	1
negatived	ADJ	1
tis	VERB	1
finis	PROPN	1
whispering	NOUN	1
trait	NOUN	1
bite	VERB	1
corruption	NOUN	1
dupe	NOUN	1
by	ADV	1
cambric	NOUN	1
disputable	ADJ	1
unprincipled	ADJ	1
extreme	NOUN	1
uncertainty	NOUN	1
had	PROPN	1
petition	VERB	1
jot	VERB	1
proficiency	NOUN	1
constitute	VERB	1
separate	ADJ	1
eye	VERB	1
essence	NOUN	1
nearer	NOUN	1
freckled	ADJ	1
privilege	VERB	1
shed	VERB	1
philosophic	ADJ	1
lord	NOUN	1
handkerchief	NOUN	1
birmingham	PROPN	1
thirteen	NUM	1
ceaseless	ADJ	1
foretell	VERB	1
42	NUM	1
legally	ADV	1
sketch	VERB	1
prejudice	VERB	1
unaffectedly	ADJ	1
gladly	ADV	1
sallad	NOUN	1
uppermost	ADJ	1
french	ADJ	1
legacy	NOUN	1
revolve	VERB	1
beneficence	NOUN	1
endurable	NOUN	1
affliction	NOUN	1
patch	VERB	1
closer	ADV	1
transfer	VERB	1
barouche	PROPN	1
ineffectual	ADJ	1
oppress	VERB	1
24	NUM	1
repine	NOUN	1
mindful	ADJ	1
morality	NOUN	1
theatre	NOUN	1
strikingly	ADV	1
blenheim	PROPN	1
artfully	ADV	1
busy	ADJ	1
absent	VERB	1
fingering	NOUN	1
p.	PROPN	1
apace	NOUN	1
avoidance	NOUN	1
petition	NOUN	1
unsocial	ADJ	1
meanness	NOUN	1
theatre	PROPN	1
develope	VERB	1
warrant	NOUN	1
compass	VERB	1
bracelet	NOUN	1
patient	NOUN	1
trembling	NOUN	1
heretofore	ADV	1
trepidation	NOUN	1
lake	NOUN	1
advertise	VERB	1
feelingly	ADV	1
cover	NOUN	1
note	VERB	1
miserly	ADJ	1
mien	NOUN	1
merry	NOUN	1
aspire	VERB	1
disrespectful	ADJ	1
penitent	ADJ	1
office	PROPN	1
overjoy	VERB	1
cambridge	PROPN	1
diminution	NOUN	1
unnaturally	ADV	1
altered	ADJ	1
rite	NOUN	1
fireplace	NOUN	1
plant	NOUN	1
stateliness	NOUN	1
taking	NOUN	1
court	PROPN	1
pitch	VERB	1
scarlet	NOUN	1
sixth	ADJ	1
removed	ADJ	1
wink	NOUN	1
enhance	VERB	1
desertion	NOUN	1
inconceivable	ADJ	1
oppressed	ADJ	1
nectarine	NOUN	1
bingley.	PROPN	1
suited	ADJ	1
pie	NOUN	1
satirical	ADJ	1
neat	ADJ	1
counterbalance	VERB	1
disagreeably	ADV	1
smiling	ADJ	1
niece	PROPN	1
illustrious	ADJ	1
differ	VERB	1
food	NOUN	1
discharge	NOUN	1
boundary	NOUN	1
threaten	VERB	1
undertaking	NOUN	1
giddiness	NOUN	1
calmly	ADV	1
meanwhile	NOUN	1
characteristic	ADJ	1
unwearying	VERB	1
vain	PROPN	1
steadfast	ADJ	1
cloud	VERB	1
miserably	ADV	1
forty	NOUN	1
fish	VERB	1
unshackled	VERB	1
scrupulous	ADJ	1
revolution	NOUN	1
wretched	ADV	1
cradle	NOUN	1
composition	NOUN	1
harbour	VERB	1
impress	VERB	1
lash	NOUN	1
estimate	VERB	1
regularly	ADV	1
rectory	NOUN	1
eligibility	NOUN	1
paler	NOUN	1
persevere	VERB	1
56	NUM	1
green	NOUN	1
compliance	NOUN	1
pollute	VERB	1
appeal	NOUN	1
attic	NOUN	1
race	NOUN	1
incumbrance	NOUN	1
local	ADJ	1
refuge	NOUN	1
honest	ADJ	1
plain	NOUN	1
hazard	VERB	1
upstart	ADJ	1
archbishop	PROPN	1
disquiet	NOUN	1
persevering	NOUN	1
varying	ADJ	1
contradiction	NOUN	1
mostly	ADV	1
course	ADV	1
muffin	NOUN	1
mildly	ADV	1
rush	VERB	1
deaden	VERB	1
bowl	NOUN	1
obligingly	ADV	1
sally	VERB	1
dulness	NOUN	1
softness	NOUN	1
__	PUNCT	1
exhausted	ADJ	1
predict	VERB	1
discover	ADV	1
finance	NOUN	1
netherfield	VERB	1
welcome	NOUN	1
sequel	NOUN	1
april	PROPN	1
obvious	ADJ	1
extort	NOUN	1
simple	ADJ	1
domestic	NOUN	1
unvarying	ADJ	1
bidding	NOUN	1
attitude	NOUN	1
failure	NOUN	1
compromise	VERB	1
meadow	NOUN	1
ma'am	NOUN	1
valid	ADJ	1
bandbox	NOUN	1
steadiness	NOUN	1
tedious	ADJ	1
sigh	VERB	1
teeth	NOUN	1
invariable	ADJ	1
scarcity	NOUN	1
ductility	NOUN	1
sagacity	NOUN	1
naturedly	ADV	1
stoke	PROPN	1
servility	NOUN	1
supersede	VERB	1
leigh	PROPN	1
brook	VERB	1
premeditation	NOUN	1
requester	NOUN	1
indecision	NOUN	1
redress	NOUN	1
indispensably	ADV	1
sight	VERB	1
faithfully	ADV	1
prohibit	VERB	1
pressing	NOUN	1
suggestion	NOUN	1
exaggerate	VERB	1
satin	ADJ	1
edw.	PROPN	1
device	NOUN	1
west	NOUN	1
informality	NOUN	1
misunderstood	ADJ	1
thence	NOUN	1
nothingness	NOUN	1
talking	NOUN	1
scarlet	ADJ	1
irish	ADJ	1
postpone	VERB	1
epithet	NOUN	1
convinced	PROPN	1
charm	VERB	1
mud	NOUN	1
laugh	PROPN	1
beauteous	ADJ	1
mayoralty	NOUN	1
godson	NOUN	1
magnitude	NOUN	1
10	NUM	1
leisurely	ADJ	1
sleepless	ADJ	1
aid	NOUN	1
exclude	VERB	1
bequeath	VERB	1
destructive	ADJ	1
collins	NOUN	1
petrified	ADJ	1
knee	NOUN	1
thread	NOUN	1
project	VERB	1
unavoidably	ADV	1
natured	ADP	1
discreditable	ADJ	1
closely	ADV	1
1	NUM	1
oddly	ADV	1
unabashed	ADJ	1
harmony	NOUN	1
pang	NOUN	1
distribute	VERB	1
witty	ADJ	1
17	NUM	1
just	ADJ	1
fatigued	ADJ	1
circumspect	ADJ	1
missish	PROPN	1
anticipation	NOUN	1
conscientiously	ADV	1
gulf	NOUN	1
larder	NOUN	1
goulding	PROPN	1
diffuse	VERB	1
clamorous	ADJ	1
derange	VERB	1
fluently	ADV	1
immoral	ADJ	1
group'd	ADJ	1
spiteful	ADJ	1
prudential	ADJ	1
storm	NOUN	1
equal	NOUN	1
weighty	ADJ	1
remark	VERB	1
opposite	NOUN	1
curtsey	VERB	1
substitute	VERB	1
shameless	ADJ	1
reverie	NOUN	1
droop	VERB	1
dissatisfy	VERB	1
actuate	VERB	1
detail	VERB	1
bennet	NOUN	1
alienate	VERB	1
magistrate	NOUN	1
vigour	NOUN	1
attain	VERB	1
awful	ADJ	1
mount	VERB	1
dart	VERB	1
tax	NOUN	1
snug	ADJ	1
despicably	ADV	1
liverpool	PROPN	1
singing	NOUN	1
july	PROPN	1
amend	VERB	1
stand	NOUN	1
saying	NOUN	1
21	NUM	1
may	NOUN	1
incumbent	NOUN	1
backwards	ADV	1
well	VERB	1
premise	NOUN	1
scarborough	PROPN	1
casual	ADJ	1
flutter	VERB	1
coquetry	NOUN	1
dictatorial	ADJ	1
face	VERB	1
impolitic	ADJ	1
scope	NOUN	1
hatefully	ADV	1
dark	NOUN	1
insolence	NOUN	1
longer	VERB	1
down	NOUN	1
incensed	ADJ	1
webbs	PROPN	1
grave	NOUN	1
firmly	ADV	1
receiving	NOUN	1
cluster	NOUN	1
54	NUM	1
31	NUM	1
enormity	NOUN	1
inexpressibly	ADV	1
policy	NOUN	1
exclusion	NOUN	1
subsequent	ADJ	1
saucy	ADJ	1
honor	NOUN	1
perceptible	ADJ	1
chance	VERB	1
instability	NOUN	1
invectives	VERB	1
mistress	ADJ	1
bench	NOUN	1
boundless	ADJ	1
fugitive	NOUN	1
disinclined	ADJ	1
separately	ADV	1
token	NOUN	1
smoothly	ADV	1
root	VERB	1
consternation	NOUN	1
refute	VERB	1
fourthly	ADV	1
corroboration	NOUN	1
painter	NOUN	1
augment	VERB	1
inadequate	ADJ	1
denominate	VERB	1
doleful	ADJ	1
disturbed	ADJ	1
exuberance	NOUN	1
consoling	ADJ	1
result	VERB	1
fame	NOUN	1
completion	NOUN	1
stone	PROPN	1
extort	VERB	1
monotonous	ADJ	1
enquiring	NOUN	1
payment	NOUN	1
adequate	ADJ	1
pollution	NOUN	1
characteristic	NOUN	1
disengaged	ADJ	1
rise	NOUN	1
obsequious	ADJ	1
equivocal	ADJ	1
eminent	ADJ	1
gaming	NOUN	1
depress	VERB	1
pack	NOUN	1
pressing	ADJ	1
king	NOUN	1
chesnuts	NOUN	1
pas	NOUN	1
——shire	PROPN	1
unasked	ADV	1
slit	NOUN	1
adept	NOUN	1
fearless	ADJ	1
12	NUM	1
confuse	VERB	1
mature	ADJ	1
mince	NOUN	1
empty	ADJ	1
worked	ADJ	1
laurel	NOUN	1
arrear	NOUN	1
distraction	NOUN	1
temporary	ADJ	1
thither	CONJ	1
negligence	NOUN	1
preface	VERB	1
confederacy	NOUN	1
next	ADP	1
daily	ADV	1
superciliousness	NOUN	1
emergency	NOUN	1
oman	NOUN	1
calico	NOUN	1
remedy	VERB	1
net	ADJ	1
shine	VERB	1
admittance	NOUN	1
fall	NOUN	1
troublesome	ADJ	1
heartfelt	ADJ	1
19	NUM	1
indecorum	NOUN	1
eminence	NOUN	1
clergy	NOUN	1
mess	NOUN	1
harp	NOUN	1
illiberal	ADJ	1
uncompanionable	ADJ	1
consequential	ADJ	1
25	NUM	1
proudly	ADV	1
round	NOUN	1
unison	NOUN	1
quarrel	NOUN	1
bent	NOUN	1
anew	ADV	1
squeamish	ADJ	1
sometime	ADV	1
courteous	ADJ	1
clump	NOUN	1
like	INTJ	1
unmoved	VERB	1
57	NUM	1
honourable	PROPN	1
discontented	ADJ	1
unblemished	ADJ	1
unsubdued	ADJ	1
cram	VERB	1
conciliatory	ADJ	1
superintendance	NOUN	1
reasoning	NOUN	1
extenuating	ADJ	1
15th	ADJ	1
nose	NOUN	1
eccentric	ADJ	1
celebrated	ADJ	1
consolatory	ADJ	1
little	PROPN	1
b.	PROPN	1
dishearten	VERB	1
execute	VERB	1
intruder	NOUN	1
moralize	VERB	1
flow	NOUN	1
cut	VERB	1
absent	NOUN	1
unbecoming	VERB	1
oak	NOUN	1
beneficial	ADJ	1
bribe	VERB	1
abhorrent	ADJ	1
ham	NOUN	1
church	PROPN	1
arrogant	ADJ	1
therein	ADV	1
parading	NOUN	1
frankly	ADV	1
undetermined	ADJ	1
defective	ADJ	1
unabated	ADJ	1
hatfield	PROPN	1
assiduous	ADJ	1
quarrelsome	ADJ	1
prodigious	ADJ	1
gig	NOUN	1
retrospective	ADJ	1
undutiful	ADJ	1
50	NUM	1
skreens	NOUN	1
disturber	NOUN	1
contemptuously	ADV	1
favor	NOUN	1
encroach	VERB	1
gratifying	NOUN	1
prize	VERB	1
admission	NOUN	1
probity	NOUN	1
linger	VERB	1
butcher	NOUN	1
vicinity	NOUN	1
deservedly	ADV	1
controvert	VERB	1
cent	NOUN	1
forgiving	ADJ	1
condole	NOUN	1
survivor	NOUN	1
eager	NOUN	1
damp	ADJ	1
participation	NOUN	1
punch	NOUN	1
forbearing	ADJ	1
taciturn	ADJ	1
shopping	NOUN	1
discontinuance	NOUN	1
kiss	NOUN	1
scarce	ADJ	1
disguise	VERB	1
gaudy	ADJ	1
corner	NOUN	1
cleanse	VERB	1
diffident	NOUN	1
south	PROPN	1
disinterestedness	NOUN	1
millar	PROPN	1
unbending	ADJ	1
faced	ADJ	1
disoblige	VERB	1
steady	PROPN	1
ensigncy	NOUN	1
oxford	PROPN	1
bill	NOUN	1
soothe	VERB	1
refer	VERB	1
angelic	ADJ	1
weep	VERB	1
sportive	ADJ	1
profligacy	NOUN	1
interpretation	NOUN	1
dispel	VERB	1
unfavourably	ADV	1
change	PROPN	1
incautiously	ADV	1
unheard	ADJ	1
insufferably	ADV	1
barbarously	ADV	1
multitude	NOUN	1
exciting	ADJ	1
shrewish	ADJ	1
number	VERB	1
guide	NOUN	1
plenty	NOUN	1
pig	NOUN	1
speculation	NOUN	1
ramble	VERB	1
ear	NOUN	1
15	NUM	1
shew	PROPN	1
blot	NOUN	1
afresh	NOUN	1
charity	NOUN	1
hence	ADV	1
lofty	ADJ	1
sophas	NOUN	1
vogue	NOUN	1
cure	VERB	1
hem	NOUN	1
col	PROPN	1
barefaced	VERB	1
45	NUM	1
apprehensive	ADJ	1
excess	NOUN	1
teazing	ADJ	1
agitating	ADJ	1
44	NUM	1
exceptionable	ADJ	1
shrink	VERB	1
comprehension	NOUN	1
unimportant	ADJ	1
blind	NOUN	1
novel	NOUN	1
overset	VERB	1
near	X	1
59	NUM	1
brittle	ADJ	1
excercise	NOUN	1
regard	PROPN	1
susceptibility	NOUN	1
orderly	ADJ	1
human	NOUN	1
carve	VERB	1
animal	NOUN	1
mingled	ADJ	1
matrimonial	ADJ	1
victim	NOUN	1
romantic	ADJ	1
exchange	VERB	1
outlive	VERB	1
mortifying	NOUN	1
piquet	NOUN	1
mantle	NOUN	1
lane	PROPN	1
aim	VERB	1
avarice	NOUN	1
confinement	NOUN	1
occupation	NOUN	1
bewitching	ADJ	1
spacious	ADJ	1
discrimination	NOUN	1
jilt	VERB	1
wisdom	NOUN	1
coherent	ADJ	1
threat	NOUN	1
prejudiced	ADJ	1
iii	PROPN	1
cultivation	NOUN	1
despond	VERB	1
dupe	VERB	1
breakfast	VERB	1
doubly	ADV	1
back	VERB	1
subside	VERB	1
productive	ADJ	1
querulous	ADJ	1
lean	VERB	1
deserving	ADJ	1
requite	VERB	1
dismay	NOUN	1
irritate	VERB	1
test	NOUN	1
mixed	ADJ	1
airing	NOUN	1
postilion	NOUN	1
ten	NOUN	1
duel	NOUN	1
science	NOUN	1
tanned	ADJ	1
sarah	PROPN	1
slightingly	ADV	1
breakfast	PROPN	1
trick	NOUN	1
pope	PROPN	1
stretch	NOUN	1
frailty	NOUN	1
shew	NOUN	1
picture	VERB	1
starve	VERB	1
earth	NOUN	1
impetuous	ADJ	1
irrevocably	ADV	1
